频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
[HD]中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-5.ctv,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711221833273953_43.jpg,11.472,未分组,h264,1280x720,29.97002997002997,有音频
[BD]八大綜合[geo-blocked],https://stream1.freetv.fun/ba-da-zong-he-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720154712065553_65.png,5.470,未分组,,,,无音频
[BD]靖天資訊,https://stream1.freetv.fun/jing-tian-zi-xun-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211439196918_86.png,5.125,未分组,h264,1920x1080,30.0,有音频
[HD]大愛二,https://stream1.freetv.fun/da-ai-er-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122132027545644_22.png,11.165,未分组,h264,1280x720,29.97002997002997,有音频
[HD]民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-20.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724152553016179_83.png,10.929,未分组,h264,1280x720,29.97002997002997,有音频
[BD]mezzo live,https://stream1.freetv.fun/96df0086d03d13140fd1bebf6290c07bcc3e5724de6defb32e1d1eb3de7fe94c.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814094908863860_80.png,2.856,未分组,h264,1280x720,30.0,有音频
[HD]民视台湾 *c[geo-blocked],https://stream1.freetv.fun/min-shi-tai-wan---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724151611469778_92.png,1.268,未分组,h264,1280x720,25.0,有音频
[BD]豬哥亮歌廳秀,https://stream1.freetv.fun/zhu-ge-liang-ge-ting-xiu-5.m3u8,网络源,https://epg.pw/media/images/channel/2024/10/22/large/20241022022602435323_42.jpg,3.609,未分组,h264,1920x1080,30.0,有音频
[HD]好消息 2,https://stream1.freetv.fun/hao-xiao-xi--2-1.ctv,网络源,https://epg.pw/media/images/channel/2023/12/07/large/20231207034508944601_88.png,11.227,未分组,h264,1280x720,29.97002997002997,有音频
[BD]bike channel,https://stream1.freetv.fun/fc3593e86993caec0f83efa1d0be0c19a18e0fdfc86fe7b05b3e887778aed663.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.516,未分组,h264,1920x1080,50.0,有音频
[BD]靖天国际 *c[geo-blocked],https://stream1.freetv.fun/jing-tian-guo-ji---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211901276301_20.png,1.541,未分组,h264,1280x720,25.0,有音频
[VGA]龍華卡通,https://stream1.freetv.fun/long-hua-qia-tong-4.ctv,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814095345451215_38.png,1.294,未分组,h264,1280x720,25.0,有音频
[BD]tvbs綜藝,https://stream1.freetv.fun/tvbszong-yi-3.m3u8,网络源,https://epg.pw/media/images/channel/2024/01/02/large/20240102024504364874_25.png,11.186,未分组,h264,1920x1080,30.0,有音频
[BD]靖天資訊,https://stream1.freetv.fun/jing-tian-zi-xun-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211439196918_86.png,4.204,未分组,h264,1920x1080,30.0,有音频
[BD]love nature,https://stream1.freetv.fun/love-nature-8.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,1.524,未分组,h264,1280x720,25.0,有音频
[BD]緯來育樂,https://stream1.freetv.fun/wei-lai-yu-le-7.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164810377610_27.png,5.346,未分组,,,,无音频
[BD]大愛電視,https://stream1.freetv.fun/da-ai-dian-shi-6.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122130613801542_95.jpg,5.531,未分组,,,,无音频
[BD]東森新聞,https://stream1.freetv.fun/dong-sen-xin-wen-7.m3u8,网络源,https://epg.pw/media/,5.371,未分组,h264,1920x1080,30.0,有音频
[BD]momo綜合,https://stream1.freetv.fun/momozong-he-4.ctv,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223019453563_65.png,5.403,未分组,,,,无音频
[BD]love nature,https://stream1.freetv.fun/5472618bfd00dacebe5b500625ca6f1549d81659dd4e01e1f6d9d4678472c49e.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,5.809,未分组,h264,1920x1080,30.0,有音频
[BD]靖天國際,https://stream1.freetv.fun/jing-tian-guo-ji-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211901276301_20.png,6.336,未分组,h264,1920x1080,30.0,有音频
[HD]台视 *c[geo-blocked],https://stream1.freetv.fun/tai-shi---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724092817835507_62.png,1.536,未分组,h264,1280x720,25.0,有音频
[BD]國會 1,https://stream1.freetv.fun/guo-hui--1-10.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171825260672_88.jpg,5.297,未分组,h264,1920x1080,30.0,有音频
[BD]緯來戲劇[geo-blocked],https://stream1.freetv.fun/wei-lai-xi-ju-2.ctv,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722105525808337_70.png,5.485,未分组,,,,无音频
[BD]博斯運動ii,https://stream1.freetv.fun/bo-si-yun-dong-ii-3.m3u8,网络源,https://epg.pw/media/images/channel/2016/12/31/large/20161231221553445439_57.jpg,8.263,未分组,h264,1920x1080,30.0,有音频
[BD]food network *wj,https://stream1.freetv.fun/e03be32a2947cb0d4c6f65206e33da799bbe91df03ab007ad96049aaa0adc975.ctv,网络源,https://epg.pw/media/images/channel/2022/08/27/large/20220827225917116348_71.png,2.128,未分组,h264,1280x720,25.0,有音频
[BD]靖天戲劇,https://stream1.freetv.fun/jing-tian-xi-ju-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211720021890_59.png,9.987,未分组,h264,1920x1080,30.0,有音频
[BD]龍華經典,https://stream1.freetv.fun/long-hua-jing-dian-6.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724170642383978_17.png,9.104,未分组,h264,1920x1080,30.0,有音频
[BD]三立綜合 *wj,https://stream1.freetv.fun/san-li-zong-he---wj-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721172453389269_45.png,1.554,未分组,h264,1280x720,25.0,有音频
[BD]影迷數位電影,https://stream1.freetv.fun/ying-mi-shu-wei-dian-ying-7.m3u8,网络源,https://epg.pw/media/images/channel/2025/08/01/large/20250801024940463178_43.jpeg,6.195,未分组,h264,1920x1080,30.0,有音频
[BD]視納華仁紀實,https://stream1.freetv.fun/shi-na-hua-ren-ji-shi-1.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814093932687647_39.png,4.338,未分组,h264,1920x1080,30.0,有音频
[BD]纬来电影,https://stream1.freetv.fun/wei-lai-dian-ying-4.ctv,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722105432854571_34.png,15.792,未分组,hevc,1920x1080,30.0,有音频
[BD]靖天映畫,https://stream1.freetv.fun/jing-tian-ying-hua-6.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211824734749_31.png,9.242,未分组,h264,1920x1080,30.0,有音频
[BD]龍華經典,https://stream1.freetv.fun/long-hua-jing-dian-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724170642383978_17.png,6.312,未分组,h264,1920x1080,30.0,有音频
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605165055198774_53.jpg,4.230,未分组,h264,1920x1080,30.0,有音频
[BD]华视 *c[geo-blocked],https://stream1.freetv.fun/hua-shi---c-1.ctv,网络源,https://epg.pw/media/images/channel/2016/12/24/large/20161224233801697871_73.jpg,1.257,未分组,h264,1280x720,25.0,有音频
[BD]時尚運動x,https://stream1.freetv.fun/shi-shang-yun-dong-x-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222534937410_51.png,8.299,未分组,h264,1280x720,30.0,有音频
[BD]公視[geo-blocked],https://stream1.freetv.fun/gong-shi-3.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724132219452361_49.png,5.479,未分组,,,,无音频
[HD]经典电影重温,https://stream1.freetv.fun/jing-dian-dian-ying-zhong-wen-1.ctv,网络源,https://epg.pw/media/images/channel/2024/02/28/large/20240228002632629515_75.png,1.413,未分组,h264,1280x720,25.0,有音频
[BD]靖天歡樂,https://stream1.freetv.fun/jing-tian-huan-le-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211755214321_72.png,2.720,未分组,h264,1920x1080,30.0,有音频
[BD]ci罪案偵查,https://stream1.freetv.fun/b0a84f576ed55987736051293845f94b64ac431375e314c1a112a5188c73b033.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/15/large/20240815084029161086_67.png,6.356,未分组,h264,1920x1080,30.0,有音频
[HD]公视台语,https://stream1.freetv.fun/gong-shi-tai-yu-2.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724132459650801_84.png,14.424,未分组,h264,1280x720,29.97002997002997,有音频
[BD]三立台湾 *c[geo-blocked],https://stream1.freetv.fun/san-li-tai-wan---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721172357360661_85.png,1.591,未分组,h264,1280x720,25.0,有音频
[BD]非凡新聞,https://stream1.freetv.fun/fei-fan-xin-wen-2.m3u8,网络源,https://epg.pw/media/images/channel/2016/06/17/large/20160617165249161501_56.png,7.121,未分组,h264,1920x1080,30.0,有音频
[BD]智林體育,https://stream1.freetv.fun/zhi-lin-ti-yu-6.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/10/large/20220510161417649264_37.jpg,5.975,未分组,h264,1280x720,30.0,有音频
[BD]民視影劇,https://stream1.freetv.fun/min-shi-ying-ju-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223252835797_79.png,6.344,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]緯來育樂[geo-blocked],https://stream1.freetv.fun/wei-lai-yu-le-4.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164810377610_27.png,5.601,未分组,,,,无音频
[BD]民視台灣,https://stream1.freetv.fun/min-shi-tai-wan-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724151611469778_92.png,9.078,未分组,h264,1920x1080,30.0,有音频
[BD]影迷數位電影,https://stream1.freetv.fun/ying-mi-shu-wei-dian-ying-2.m3u8,网络源,https://epg.pw/media/images/channel/2025/08/01/large/20250801024940463178_43.jpeg,12.972,未分组,h264,1920x1080,30.0,有音频
[BD]八大綜合,https://stream1.freetv.fun/ba-da-zong-he-6.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720154712065553_65.png,5.613,未分组,,,,无音频
[BD]靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211326607261_29.png,4.262,未分组,h264,1920x1080,30.0,有音频
[BD]龍華偶像劇[geo-blocked],https://stream1.freetv.fun/long-hua-ou-xiang-ju-1.ctv,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126162628265986_92.jpg,1.392,未分组,h264,1280x720,25.0,有音频
[HD]龍華戲劇 *wj,https://stream1.freetv.fun/long-hua-xi-ju---wj-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724170326264507_47.png,1.273,未分组,h264,1280x720,25.0,有音频
[HD]非凡新闻,https://stream1.freetv.fun/fei-fan-xin-wen-5.ctv,网络源,https://epg.pw/media/images/channel/2016/06/17/large/20160617165249161501_56.png,11.774,未分组,h264,1280x720,29.97002997002997,有音频
[BD]discovery,https://stream1.freetv.fun/7c5d8bb68473e29f0336a20d263a2194a0f25e57adcdf5a0dde59a8e13ecc159.ctv,网络源,https://epg.pw/media/images/channel/2023/08/05/large/20230805000246427864_44.png,5.522,未分组,,,,无音频
[BD]台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-15.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122123940121042_91.png,0.885,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605165055198774_53.jpg,1.330,未分组,h264,1280x720,25.0,有音频
[VGA]Love Nature *a,https://stream1.freetv.fun/love-nature--a-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,2.681,未分组,h264,854x480,25.0,有音频
[BD]中視菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-2.m3u8,网络源,https://epg.pw/media/images/channel/2021/12/28/large/20211228171426835864_33.png,2.460,未分组,h264,1920x1080,30.0,有音频
[BD]love nature[geo-blocked],https://stream1.freetv.fun/b030d10fd2f7b4894f26a6635ce090079b82025b60c78e03c5ff792ff6144ba9.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,2.121,未分组,hevc,3840x2160,50.0,有音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-3.m3u8,网络源,https://epg.pw/media/img/logo/1_164.jpg,4.777,未分组,h264,1280x720,29.97002997002997,有音频
[BD]三立inews,https://stream1.freetv.fun/san-li-inews-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/27/large/20221127005733419108_21.jpg,3.797,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]中天娱乐 *c[geo-blocked],https://stream1.freetv.fun/zhong-tian-yu-le---c-1.ctv,网络源,https://epg.pw/media/images/channel/2016/01/14/large/20160114210645647968_28.jpg,1.313,未分组,h264,1280x720,25.0,有音频
[BD]三立綜合合,https://stream1.freetv.fun/san-li-zong-he-he-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721172453389269_45.png,1.545,未分组,h264,1280x720,25.0,有音频
[BD]go-tv channel,https://stream1.freetv.fun/e3991dd17f7c761e368cf4d14dd6d08307f80f526be1a1b035ad4e9f51f460eb.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,3.137,未分组,h264,1920x1080,25.0,有音频
[BD]中天娛樂[geo-blocked],https://stream1.freetv.fun/zhong-tian-yu-le-4.ctv,网络源,https://epg.pw/media/images/channel/2016/01/14/large/20160114210645647968_28.jpg,5.469,未分组,,,,无音频
[BD]寰宇新聞台灣,https://stream1.freetv.fun/huan-yu-xin-wen-tai-wan-8.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134538350977_27.png,4.135,未分组,h264,1920x1080,30.0,有音频
[BD]公视 *c[geo-blocked],https://stream1.freetv.fun/gong-shi---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724132219452361_49.png,1.391,未分组,h264,1280x720,25.0,有音频
[BD]lifetime,https://stream1.freetv.fun/b0db97c2c772d25e51f7177b908cfed5d508c8bec2543995a7a7b222616aadc7.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/28/large/20240428174927817268_88.png,7.945,未分组,h264,1920x1080,30.0,有音频
[BD]東森新聞 *wj,https://stream1.freetv.fun/dong-sen-xin-wen---wj-1.ctv,网络源,https://epg.pw/media/,1.327,未分组,h264,1280x720,25.0,有音频
[BD]amc電影,https://stream1.freetv.fun/164886d4f4c7fddefd455209a45a8e289566df8649a1c4d0b0071e2d29f3dc93.m3u8,网络源,https://epg.pw/media/images/channel/2024/02/22/large/20240222154625543566_76.png,2.967,未分组,h264,1920x1080,30.0,有音频
[BD]寰宇新聞,https://stream1.freetv.fun/huan-yu-xin-wen-14.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134624405697_90.png,1.305,未分组,h264,1280x720,25.0,有音频
[BD]東森財經新聞 *wj,https://stream1.freetv.fun/dong-sen-cai-jing-xin-wen---wj-2.ctv,网络源,https://epg.pw/media/images/channel/2023/06/14/large/20230614213306996395_10.jpg,1.285,未分组,h264,1280x720,25.0,有音频
[BD]momo綜合[geo-blocked],https://stream1.freetv.fun/momozong-he-5.ctv,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223019453563_65.png,5.608,未分组,,,,无音频
[BD]中視新聞,https://stream1.freetv.fun/zhong-shi-xin-wen-9.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164553238162_16.png,5.746,未分组,h264,1920x1080,30.0,有音频
[BD]好消息[geo-blocked],https://stream1.freetv.fun/hao-xiao-xi-12.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126210954040708_43.jpg,6.937,未分组,h264,1920x1080,30.0,有音频
[BD]台灣戲劇,https://stream1.freetv.fun/tai-wan-xi-ju-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222715150771_24.png,11.022,未分组,h264,1920x1080,30.0,有音频
[BD]國會 1[geo-blocked],https://stream1.freetv.fun/guo-hui--1-11.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/13/large/20220513171825260672_88.jpg,6.400,未分组,h264,1920x1080,30.0,有音频
[BD]三立新聞,https://stream1.freetv.fun/san-li-xin-wen-3.ctv,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721173220819747_86.png,5.388,未分组,,,,无音频
[BD]台灣戲劇[geo-blocked],https://stream1.freetv.fun/tai-wan-xi-ju-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210222715150771_24.png,4.887,未分组,h264,1920x1080,30.0,有音频
[BD]華視,https://stream1.freetv.fun/hua-shi-15.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164257585081_80.png,3.959,未分组,h264,1920x1080,30.0,有音频
[BD]好消息2,https://stream1.freetv.fun/hao-xiao-xi-2-10.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126211024028574_31.jpg,6.143,未分组,h264,1920x1080,30.0,有音频
[BD]fun探索娛樂,https://stream1.freetv.fun/8f88e5838dcc66f8fc13757ff08289074eec2857c732856308ea6ed46a78380b.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718012701691568_25.png,4.293,未分组,h264,1920x1080,30.0,有音频
[BD]民視,https://stream1.freetv.fun/min-shi-10.ctv,网络源,https://epg.pw/media/images/channel/2022/11/27/large/20221127000500162147_91.jpg,5.387,未分组,,,,无音频
[BD]靖天電影,https://stream1.freetv.fun/jing-tian-dian-ying-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211600121903_76.png,4.490,未分组,h264,1920x1080,30.0,有音频
[HD]dazn ringside,https://stream1.freetv.fun/06b6214f3d5ee5f7d354b14fe53ac947012b5e07efc6d1b2b8599a5200bdafa5.m3u8,网络源,https://epg.pw/media/images/channel/2024/04/24/large/20240424024936868909_61.png,4.276,未分组,h264,426x240,30.0,有音频
[BD]八大綜藝,https://stream1.freetv.fun/ba-da-zong-yi-6.m3u8,网络源,https://epg.pw/media/images/channel/2023/12/07/large/20231207033636715896_75.png,4.509,未分组,h264,1920x1080,30.0,有音频
[BD]東森新聞,https://stream1.freetv.fun/dong-sen-xin-wen-9.m3u8,网络源,https://epg.pw/media/,3.187,未分组,h264,1920x1080,30.0,有音频
[BD]智林體育,https://stream1.freetv.fun/zhi-lin-ti-yu-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/10/large/20220510161417649264_37.jpg,6.628,未分组,h264,1280x720,30.0,有音频
